id_cliente,nombre,apellido,email,telefono,fecha_nac,sexo,provincia,ciudad
3140,Luis,Gutiérrez,luis.gutierrez3016@gmail.com,1195183177,1957-03-05,Masculino,Río Negro,Bariloche
3141,Leandro,Rodríguez,leandro.rodriguez4808@gmail.com,1172845011,1966-08-07,Masculino,Córdoba,Río Cuarto
3142,Santiago,Gutiérrez,santiago.gutierrez1807@gmail.com,1123281456,1983-09-28,Masculino,Chaco,Pres. Roque Sáenz Peña
3143,Victoria,Alonso,victoria.alonso8337@gmail.com,1176282847,1988-05-30,Femenino,Entre Ríos,Paraná
3144,Valentina,López,valentina.lopez6763@gmail.com,1173148000,1958-09-30,Femenino,Santa Fe,Santa Fe Capital
3145,Elena,Sosa,elena.sosa7513@gmail.com,1114177715,1967-12-10,Femenino,Buenos Aires,San Isidro
3146,Ana,Sosa,ana.sosa8063@gmail.com,1170794078,1974-09-14,Femenino,Formosa,Formosa Capital
3147,Mateo,Gutiérrez,mateo.gutierrez2647@gmail.com,1123791078,1961-09-23,Masculino,Córdoba,Carlos Paz
3148,Agustina,Torres,agustina.torres8209@gmail.com,1112880122,1995-05-31,Femenino,Salta,Salta Capital
3149,Laura,García,laura.garcia5492@gmail.com,1174833368,1981-11-17,Femenino,CABA,Recoleta
3150,Julieta,Álvarez,julieta.alvarez7753@gmail.com,1167685291,1984-03-21,Femenino,Santa Fe,Santa Fe Capital
3151,Mateo,Gómez,mateo.gomez3872@gmail.com,1193176956,1950-03-16,Masculino,Entre Ríos,Paraná
3152,Leandro,Fernández,leandro.fernandez2574@gmail.com,1155933552,1979-03-01,Masculino,Buenos Aires,San Isidro
3153,Martina,Sánchez,martina.sanchez9150@gmail.com,1148052040,1961-02-12,Femenino,CABA,Recoleta
3154,Mateo,Romero,mateo.romero1302@gmail.com,1147826935,1989-10-06,Masculino,Buenos Aires,La Plata
3155,Sofía,Rodríguez,sofia.rodriguez5563@gmail.com,1199166219,1971-06-07,Femenino,Córdoba,Villa María
3156,Bautista,González,bautista.gonzalez2607@gmail.com,1119735492,1980-02-16,Masculino,Catamarca,Catamarca Capital
3157,Lucas,Gómez,lucas.gomez1403@gmail.com,1158448661,1974-09-22,Masculino,Neuquén,Neuquén Capital
3158,María,Alonso,maria.alonso7313@gmail.com,1123470888,1963-05-09,Femenino,Entre Ríos,Concordia
3159,Matías,Sánchez,matias.sanchez1484@gmail.com,1125698451,1995-06-24,Masculino,Chaco,Resistencia
3160,Laura,Gutiérrez,laura.gutierrez6454@gmail.com,1198271507,1973-04-27,Femenino,Buenos Aires,La Plata
3161,Agustina,Torres,agustina.torres7037@gmail.com,1173714826,1984-10-26,Femenino,Buenos Aires,Lanús
3162,Matías,López,matias.lopez3211@gmail.com,1153378824,1984-10-25,Masculino,Santa Cruz,Río Gallegos
3163,Leandro,López,leandro.lopez1392@gmail.com,1121684453,1966-01-25,Masculino,Mendoza,Godoy Cruz
3164,María,Pérez,maria.perez8343@gmail.com,1195305775,1964-09-20,Femenino,Río Negro,Bariloche
3165,Santiago,López,santiago.lopez1691@gmail.com,1166185454,2000-12-14,Masculino,Santa Cruz,Río Gallegos
3166,Florencia,Álvarez,florencia.alvarez8961@gmail.com,1172758563,1967-04-21,Femenino,Córdoba,Carlos Paz
3167,Lucas,Sosa,lucas.sosa871@gmail.com,1114591959,1946-08-03,Masculino,Buenos Aires,Bahía Blanca
3168,Sofía,Romero,sofia.romero9685@gmail.com,1165293923,1946-03-04,Femenino,Entre Ríos,Concordia
3169,Federico,Sosa,federico.sosa3130@gmail.com,1173956836,2002-11-14,Masculino,Catamarca,Catamarca Capital
3170,Micaela,Álvarez,micaela.alvarez9093@gmail.com,1170620963,1966-12-17,Femenino,Santa Fe,Rafaela
3171,Victoria,Rodríguez,victoria.rodriguez8488@gmail.com,1137818961,1974-11-01,Femenino,Neuquén,Neuquén Capital
3172,Diego,Torres,diego.torres2727@gmail.com,1111475582,1949-06-14,Masculino,Jujuy,San Salvador de Jujuy
3173,Carlos,López,carlos.lopez3609@gmail.com,1163692254,1992-09-09,Masculino,Neuquén,Neuquén Capital
3174,Ana,Fernández,ana.fernandez5127@gmail.com,1120229938,1998-05-03,Femenino,Mendoza,San Rafael
3175,Joaquín,Pérez,joaquin.perez3534@gmail.com,1126733682,1971-02-03,Masculino,Mendoza,San Rafael
3176,Bautista,Pérez,bautista.perez9942@gmail.com,1190252966,1948-03-16,Prefiere no contestar,Buenos Aires,Berazategui
3177,Sofía,López,sofia.lopez8107@gmail.com,1150761342,1969-09-06,Femenino,Santa Fe,Santa Fe Capital
3178,Carlos,Sosa,carlos.sosa1304@gmail.com,1119399062,1941-03-15,Masculino,Neuquén,Neuquén Capital
3179,Laura,Sánchez,laura.sanchez7910@gmail.com,1183596059,1980-03-05,Femenino,CABA,Belgrano
3180,Elena,Gutiérrez,elena.gutierrez7924@gmail.com,1156455259,1950-10-18,Femenino,Santa Fe,Santa Fe Capital
3181,Bautista,García,bautista.garcia3813@gmail.com,1127270807,1984-07-07,Masculino,Santa Fe,Santa Fe Capital
3182,Victoria,López,victoria.lopez7598@gmail.com,1195391050,1942-01-25,Femenino,Formosa,Formosa Capital
3183,Lucas,Rodríguez,lucas.rodriguez2230@gmail.com,1110807132,1989-06-06,Masculino,Jujuy,San Salvador de Jujuy
3184,Juan,Martínez,juan.martinez189@gmail.com,1123204332,1993-10-28,Masculino,Mendoza,San Rafael
3185,Matías,Torres,matias.torres1680@gmail.com,1125054872,1946-07-20,Masculino,Buenos Aires,La Plata
3186,Federico,González,federico.gonzalez1533@gmail.com,1115801232,1945-02-01,Masculino,Buenos Aires,Mar del Plata
3187,Julieta,Sánchez,julieta.sanchez9657@gmail.com,1176729366,1954-11-17,Femenino,Formosa,Formosa Capital
3188,María,Romero,maria.romero5482@gmail.com,1198707125,1945-06-23,Femenino,Catamarca,Catamarca Capital
3189,Bautista,Álvarez,bautista.alvarez1679@gmail.com,1111328516,1950-03-09,Masculino,Chaco,Resistencia
3190,Ana,Romero,ana.romero5523@gmail.com,1118954232,1963-03-03,Femenino,Salta,Orán
3191,Victoria,Sosa,victoria.sosa5485@gmail.com,1199926285,1974-03-09,Femenino,Entre Ríos,Paraná
3192,Ana,Martínez,ana.martinez9837@gmail.com,1111301396,1990-10-24,Femenino,Santa Fe,Rafaela
3193,Lucas,Sánchez,lucas.sanchez607@gmail.com,1112455398,1999-11-07,Masculino,Mendoza,Godoy Cruz
3194,Luis,Romero,luis.romero1638@gmail.com,1138230973,1961-03-15,Masculino,Misiones,Eldorado
3195,José,Sánchez,jose.sanchez3025@gmail.com,1161166152,1978-12-13,Masculino,Mendoza,Godoy Cruz
3196,María,Fernández,maria.fernandez6325@gmail.com,1141836465,1959-02-21,Femenino,Jujuy,San Salvador de Jujuy
3197,Nicolás,Gutiérrez,nicolas.gutierrez2373@gmail.com,1150765289,1945-10-05,Masculino,Buenos Aires,Lanús
3198,Bautista,Pérez,bautista.perez275@gmail.com,1181487731,1945-08-15,Masculino,Córdoba,Carlos Paz
3199,María,Gómez,maria.gomez8857@gmail.com,1172524826,1950-09-16,Femenino,Buenos Aires,Berazategui
3200,Victoria,Gutiérrez,victoria.gutierrez9712@gmail.com,1169615550,1982-01-22,Femenino,Neuquén,Neuquén Capital
3201,Laura,Pérez,laura.perez5911@gmail.com,1161815084,1998-10-22,Femenino,CABA,Belgrano
3202,Juan,Gómez,juan.gomez1801@gmail.com,1127125667,1951-02-16,Masculino,Río Negro,Bariloche
3203,Bautista,López,bautista.lopez4422@gmail.com,1174668871,1976-10-26,Masculino,Buenos Aires,Berazategui
3204,Federico,Fernández,federico.fernandez1442@gmail.com,1178706984,1953-08-08,Masculino,Chaco,Pres. Roque Sáenz Peña
3205,Leandro,Sosa,leandro.sosa2780@gmail.com,1194391459,2005-12-14,Masculino,Chaco,Resistencia
3206,Joaquín,Martínez,joaquin.martinez4606@gmail.com,1173835518,1958-08-11,Masculino,CABA,Recoleta
3207,Martina,López,martina.lopez9404@gmail.com,1116213713,1998-11-20,Femenino,Formosa,Formosa Capital
3208,Felipe,Fernández,felipe.fernandez2284@gmail.com,1178683721,1989-10-24,Masculino,Buenos Aires,Berazategui
3209,Lucía,Rodríguez,lucia.rodriguez8282@gmail.com,1121119192,1970-02-22,Femenino,Santa Fe,Santa Fe Capital
3210,Valentina,Rodríguez,valentina.rodriguez7111@gmail.com,1128247393,1980-07-22,Femenino,Chaco,Pres. Roque Sáenz Peña
3211,Lucía,Alonso,lucia.alonso7837@gmail.com,1165058686,1948-07-25,Femenino,Buenos Aires,Bahía Blanca
3212,Martina,Rodríguez,martina.rodriguez6835@gmail.com,1178319834,1980-03-27,Femenino,San Juan,San Juan Capital
3213,Santiago,Gutiérrez,santiago.gutierrez4113@gmail.com,1165010414,1993-06-15,Masculino,Salta,Salta Capital
3214,Nicolás,Torres,nicolas.torres4749@gmail.com,1193714321,1966-11-28,Masculino,Salta,Orán
3215,Leandro,García,leandro.garcia4160@gmail.com,1117691520,1976-04-21,Masculino,Buenos Aires,Quilmes
3216,Matías,Romero,matias.romero3814@gmail.com,1116913876,2007-09-02,Masculino,Jujuy,San Salvador de Jujuy
3217,Matías,Pérez,matias.perez4654@gmail.com,1123614397,2000-03-11,Masculino,Córdoba,Carlos Paz
3218,Joaquín,Rodríguez,joaquin.rodriguez3495@gmail.com,1130592816,1974-03-07,Masculino,Río Negro,Bariloche
3219,Santiago,Fernández,santiago.fernandez3123@gmail.com,1178612185,1946-12-06,Masculino,Santa Fe,Santa Fe Capital
3220,Lucas,Fernández,lucas.fernandez4657@gmail.com,1140105437,1963-08-28,Masculino,Santa Cruz,Río Gallegos
3221,Ana,Sosa,ana.sosa6724@gmail.com,1185776929,1995-10-20,Femenino,Santa Cruz,Río Gallegos
3222,Laura,Martínez,laura.martinez9352@gmail.com,1171983077,2001-02-04,Femenino,Córdoba,Carlos Paz
3223,Camila,Gómez,camila.gomez7368@gmail.com,1124577060,1969-05-30,Femenino,Córdoba,Río Cuarto
3224,Mateo,López,mateo.lopez4677@gmail.com,1192961446,1984-08-25,Masculino,Santa Fe,Venado Tuerto
3225,Joaquín,Alonso,joaquin.alonso2838@gmail.com,1182895074,1955-07-22,Masculino,Mendoza,San Rafael
3226,Martina,Alonso,martina.alonso5180@gmail.com,1113984349,2001-01-12,Femenino,Santa Fe,Rosario
3227,Camila,García,camila.garcia9937@gmail.com,1118644762,1948-11-21,Prefiere no contestar,Salta,Salta Capital
3228,Carlos,Gutiérrez,carlos.gutierrez50@gmail.com,1120507005,1945-08-24,Masculino,Córdoba,Río Cuarto
3229,María,Sánchez,maria.sanchez8895@gmail.com,1151956602,1963-09-19,Femenino,Mendoza,San Rafael
3230,José,Sánchez,jose.sanchez3529@gmail.com,1166393586,1997-09-07,Masculino,Buenos Aires,Lanús
3231,Catalina,Gómez,catalina.gomez5028@gmail.com,1126420988,1960-06-25,Femenino,Jujuy,San Salvador de Jujuy
3232,Micaela,Martínez,micaela.martinez8765@gmail.com,1131230992,1998-11-21,Femenino,Río Negro,Bariloche
3233,Camila,Romero,camila.romero9432@gmail.com,1193200153,2001-04-07,Femenino,Salta,Salta Capital
3234,Florencia,González,florencia.gonzalez4923@gmail.com,1114044105,1951-09-17,Femenino,Salta,Orán
3235,Elena,García,elena.garcia9030@gmail.com,1118602879,1954-01-20,Femenino,Buenos Aires,Quilmes
3236,José,Pérez,jose.perez2441@gmail.com,1120006500,1955-10-12,Masculino,Entre Ríos,Concordia
3237,Sofía,Rodríguez,sofia.rodriguez6894@gmail.com,1148210299,1969-11-13,Femenino,Santa Fe,Venado Tuerto
3238,Laura,Alonso,laura.alonso6834@gmail.com,1195535225,1945-07-22,Femenino,Santa Cruz,Río Gallegos
3239,Leandro,Gutiérrez,leandro.gutierrez3516@gmail.com,1110104208,1956-04-21,Masculino,Córdoba,Río Cuarto
3240,Valentina,Torres,valentina.torres8221@gmail.com,1148852075,1970-05-27,Femenino,Salta,Salta Capital
3241,Camila,García,camila.garcia5316@gmail.com,1141726971,1973-07-03,Femenino,Chaco,Pres. Roque Sáenz Peña
3242,Martina,Sánchez,martina.sanchez7255@gmail.com,1197745301,2001-07-04,Femenino,Chaco,Resistencia
3243,Elena,Gutiérrez,elena.gutierrez9060@gmail.com,1198871788,1975-02-04,Femenino,Santa Fe,Rosario
3244,Agustina,Sánchez,agustina.sanchez7372@gmail.com,1124738544,1987-04-08,Femenino,San Juan,San Juan Capital
3245,Federico,Fernández,federico.fernandez3133@gmail.com,1194649491,1996-07-20,Masculino,Buenos Aires,La Plata
3246,María,Pérez,maria.perez6200@gmail.com,1110536584,1977-01-12,Femenino,San Juan,San Juan Capital
3247,Ana,Sosa,ana.sosa8939@gmail.com,1170742738,1984-06-15,Femenino,CABA,Belgrano
3248,Catalina,Gómez,catalina.gomez4962@gmail.com,1188349617,1993-09-21,Femenino,Jujuy,San Salvador de Jujuy
3249,María,García,maria.garcia6499@gmail.com,1152758495,1970-10-29,Femenino,Buenos Aires,Lanús
3250,Agustina,Pérez,agustina.perez8675@gmail.com,1180377960,1966-04-14,Femenino,Chaco,Resistencia
3251,Matías,Rodríguez,matias.rodriguez4840@gmail.com,1186650013,1979-12-07,Masculino,Córdoba,Villa María
3252,Julieta,González,julieta.gonzalez6799@gmail.com,1184420015,2004-01-09,Femenino,Formosa,Formosa Capital
3253,Joaquín,Martínez,joaquin.martinez1590@gmail.com,1144808105,1992-01-19,Masculino,Santa Fe,Santa Fe Capital
3254,Matías,González,matias.gonzalez1444@gmail.com,1194109749,1992-03-04,Masculino,Santa Fe,Rafaela
3255,Federico,Fernández,federico.fernandez2598@gmail.com,1180998920,1984-02-11,Masculino,Buenos Aires,Lanús
3256,Mateo,Pérez,mateo.perez1345@gmail.com,1188163644,1946-09-10,Masculino,Buenos Aires,Berazategui
3257,Lucas,Torres,lucas.torres3757@gmail.com,1191173947,1965-01-27,Masculino,Entre Ríos,Paraná
3258,Victoria,López,victoria.lopez7384@gmail.com,1169772597,1991-12-14,Femenino,Formosa,Formosa Capital
3259,Nicolás,Pérez,nicolas.perez4340@gmail.com,1163883464,1971-09-04,Masculino,Santiago del Estero,Sgo. del Estero Capital
3260,Mateo,García,mateo.garcia2444@gmail.com,1141752301,1993-07-02,Masculino,Buenos Aires,Berazategui
3261,Bautista,Sánchez,bautista.sanchez1062@gmail.com,1111385992,1942-05-10,Masculino,Entre Ríos,Paraná
3262,Bautista,Álvarez,bautista.alvarez4491@gmail.com,1169280546,1999-12-15,Masculino,CABA,Belgrano
3263,Micaela,Sánchez,micaela.sanchez9523@gmail.com,1128027916,2003-01-06,Femenino,CABA,Belgrano
3264,Luis,Alonso,luis.alonso618@gmail.com,1115229954,1954-12-29,Masculino,Buenos Aires,San Isidro
3265,Micaela,Fernández,micaela.fernandez8403@gmail.com,1192258732,1951-06-28,Femenino,Chaco,Resistencia
3266,Bautista,Romero,bautista.romero4261@gmail.com,1150184646,1951-10-28,Masculino,Chaco,Pres. Roque Sáenz Peña
3267,Camila,Torres,camila.torres5922@gmail.com,1146185835,1964-05-21,Femenino,Córdoba,Río Cuarto
3268,José,Álvarez,jose.alvarez3101@gmail.com,1177349943,2003-01-04,Masculino,Mendoza,San Rafael
3269,Camila,González,camila.gonzalez7488@gmail.com,1177619969,1954-01-26,Femenino,Salta,Orán
3270,Federico,Sánchez,federico.sanchez3345@gmail.com,1171518500,1997-12-18,Masculino,Buenos Aires,Bahía Blanca
3271,Leandro,Sosa,leandro.sosa4464@gmail.com,1129505442,1956-02-24,Masculino,Santa Fe,Rafaela
3272,Catalina,Alonso,catalina.alonso9470@gmail.com,1135299873,1969-01-10,Femenino,Buenos Aires,La Plata
3273,Santiago,Álvarez,santiago.alvarez2186@gmail.com,1174357744,1991-04-10,Masculino,Salta,Orán
3274,Camila,López,camila.lopez5988@gmail.com,1139181315,1951-08-10,Femenino,Buenos Aires,Mar del Plata
3275,Florencia,Sánchez,florencia.sanchez9700@gmail.com,1168561216,1995-10-23,Femenino,Buenos Aires,Bahía Blanca
3276,Sofía,Pérez,sofia.perez5839@gmail.com,1167438248,2000-05-15,Femenino,Chaco,Pres. Roque Sáenz Peña
3277,Diego,Alonso,diego.alonso483@gmail.com,1135492856,1951-06-16,Masculino,Misiones,Eldorado
3278,Agustina,Martínez,agustina.martinez8306@gmail.com,1159867657,1982-03-31,Femenino,Buenos Aires,Bahía Blanca
3279,Juan,Rodríguez,juan.rodriguez4244@gmail.com,1156338900,1990-12-15,Masculino,Mendoza,San Rafael
3280,Luis,Sánchez,luis.sanchez35@gmail.com,1153400306,1942-03-12,Masculino,Santa Fe,Rosario
3281,Micaela,Sánchez,micaela.sanchez7900@gmail.com,1198077704,1981-07-13,Femenino,Misiones,Eldorado
3282,Joaquín,Sánchez,joaquin.sanchez2620@gmail.com,1190682078,1977-11-07,Masculino,Buenos Aires,La Plata
3283,Joaquín,López,joaquin.lopez79@gmail.com,1141044714,1975-05-30,Masculino,Salta,Orán
3284,Felipe,Martínez,felipe.martinez1355@gmail.com,1179988164,1963-05-19,Masculino,San Juan,San Juan Capital
3285,Camila,Álvarez,camila.alvarez8869@gmail.com,1129327876,1960-05-27,Femenino,CABA,Belgrano
3286,Laura,López,laura.lopez7204@gmail.com,1128963481,1981-12-09,Femenino,Entre Ríos,Concordia
3287,María,González,maria.gonzalez9949@gmail.com,1133848452,1976-11-14,Prefiere no contestar,Salta,Orán
3288,Catalina,Álvarez,catalina.alvarez9072@gmail.com,1185345427,1946-08-02,Femenino,Chaco,Resistencia
3289,Lucía,Álvarez,lucia.alvarez8981@gmail.com,1148382810,1953-11-24,Femenino,Chaco,Pres. Roque Sáenz Peña
3290,Santiago,Sánchez,santiago.sanchez4306@gmail.com,1173381507,1972-02-28,Masculino,Buenos Aires,Quilmes
3291,Agustina,Fernández,agustina.fernandez9986@gmail.com,1182769052,1987-11-12,Prefiere no contestar,Entre Ríos,Concordia
3292,Carlos,González,carlos.gonzalez3084@gmail.com,1156553410,1994-08-27,Masculino,Santa Fe,Rosario
3293,José,Gutiérrez,jose.gutierrez1287@gmail.com,1173785244,1961-12-21,Masculino,Neuquén,Neuquén Capital
3294,María,Torres,maria.torres4947@gmail.com,1169895867,1973-01-02,Femenino,Chaco,Resistencia
3295,Carlos,Álvarez,carlos.alvarez890@gmail.com,1110957097,1974-12-01,Masculino,Misiones,Eldorado
3296,Ana,Alonso,ana.alonso7235@gmail.com,1118564734,1954-08-23,Femenino,Córdoba,Carlos Paz
3297,José,Gómez,jose.gomez3320@gmail.com,1124780898,1974-05-16,Masculino,Neuquén,Neuquén Capital
3298,Micaela,Sánchez,micaela.sanchez6681@gmail.com,1188222190,1989-02-22,Femenino,Salta,Orán
3299,Julieta,Torres,julieta.torres9265@gmail.com,1185689145,1990-10-12,Femenino,Buenos Aires,Berazategui
3300,Sofía,Rodríguez,sofia.rodriguez6202@gmail.com,1188946197,1990-11-19,Femenino,Salta,Orán
3301,Agustina,Martínez,agustina.martinez7427@gmail.com,1189198756,1954-04-10,Femenino,Santa Fe,Rafaela
3302,Ana,Sosa,ana.sosa9105@gmail.com,1152274607,2007-04-13,Femenino,Chaco,Pres. Roque Sáenz Peña
3303,Agustina,Romero,agustina.romero8729@gmail.com,1153852999,1990-03-04,Femenino,Buenos Aires,Quilmes
3304,Carlos,Álvarez,carlos.alvarez3716@gmail.com,1110336543,1987-01-15,Masculino,CABA,Belgrano
3305,Felipe,Sosa,felipe.sosa2655@gmail.com,1165402009,1992-12-09,Masculino,Salta,Salta Capital
3306,Joaquín,Pérez,joaquin.perez1181@gmail.com,1115559724,1950-09-12,Masculino,Salta,Orán
3307,José,Romero,jose.romero4629@gmail.com,1199053812,1957-03-10,Masculino,Chaco,Pres. Roque Sáenz Peña
3308,Martina,Pérez,martina.perez7126@gmail.com,1155614531,1957-06-07,Femenino,Buenos Aires,San Isidro
3309,Joaquín,Torres,joaquin.torres3019@gmail.com,1192141773,1956-11-24,Masculino,Santa Fe,Venado Tuerto
3310,Micaela,Gómez,micaela.gomez9248@gmail.com,1133394579,1987-05-04,Femenino,Mendoza,Godoy Cruz
3311,Agustina,Sánchez,agustina.sanchez8044@gmail.com,1116380015,1946-06-29,Femenino,CABA,Recoleta
3312,Mateo,Álvarez,mateo.alvarez3045@gmail.com,1120447774,1945-05-14,Masculino,Buenos Aires,La Plata
3313,Leandro,Romero,leandro.romero3909@gmail.com,1131810303,1967-09-04,Masculino,Córdoba,Carlos Paz
3314,Diego,Gutiérrez,diego.gutierrez3484@gmail.com,1149839357,1952-02-08,Masculino,Buenos Aires,Quilmes
3315,Mateo,Martínez,mateo.martinez1660@gmail.com,1148630171,1958-12-21,Masculino,Catamarca,Catamarca Capital
3316,Santiago,Romero,santiago.romero529@gmail.com,1110116622,1975-07-13,Masculino,Río Negro,Bariloche
3317,Diego,González,diego.gonzalez4350@gmail.com,1177741688,1976-07-18,Masculino,Santa Fe,Santa Fe Capital
3318,Santiago,García,santiago.garcia2360@gmail.com,1123427860,1987-01-08,Masculino,CABA,Belgrano
3319,Elena,Rodríguez,elena.rodriguez7148@gmail.com,1115696471,1964-12-10,Femenino,Salta,Salta Capital
3320,Federico,López,federico.lopez4360@gmail.com,1180765923,2000-03-07,Masculino,Buenos Aires,Quilmes
3321,Laura,González,laura.gonzalez6838@gmail.com,1128508368,1983-07-22,Femenino,Entre Ríos,Paraná
3322,Catalina,Sánchez,catalina.sanchez5864@gmail.com,1137313407,1957-01-15,Femenino,Entre Ríos,Concordia
3323,Lucas,Torres,lucas.torres2894@gmail.com,1123876073,1973-12-13,Masculino,Buenos Aires,San Isidro
3324,Carlos,González,carlos.gonzalez1296@gmail.com,1120136877,2003-04-26,Masculino,Buenos Aires,La Plata
3325,Florencia,González,florencia.gonzalez7790@gmail.com,1172660140,2006-06-07,Femenino,Santa Fe,Rosario
3326,Mateo,Alonso,mateo.alonso2317@gmail.com,1144678925,1952-04-19,Masculino,Córdoba,Villa María
3327,Agustina,López,agustina.lopez5166@gmail.com,1177776613,1965-04-10,Femenino,Buenos Aires,San Isidro
3328,Diego,Martínez,diego.martinez3398@gmail.com,1192393313,1985-01-30,Masculino,Mendoza,Godoy Cruz
3329,Camila,Gómez,camila.gomez7205@gmail.com,1159969133,1947-04-19,Femenino,Salta,Salta Capital
3330,Ana,Sánchez,ana.sanchez9235@gmail.com,1145364993,1982-10-07,Femenino,Santiago del Estero,Sgo. del Estero Capital
3331,Valentina,Rodríguez,valentina.rodriguez5209@gmail.com,1165580277,2007-12-27,Femenino,Neuquén,Neuquén Capital
3332,Micaela,Rodríguez,micaela.rodriguez7592@gmail.com,1185575711,1975-03-20,Femenino,Córdoba,Villa María
3333,José,Romero,jose.romero4098@gmail.com,1187683266,2002-09-07,Masculino,Buenos Aires,Berazategui
3334,Lucas,Torres,lucas.torres436@gmail.com,1185387104,1981-05-13,Masculino,Buenos Aires,La Plata
